Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
60.5,0.0,0.3,0.0,0.3,105.6,110.0,38.7,85.1,0.4523,9.0,25.1,0.3584,19.2,24.0,0.7948,10.5,41.6,20.6,8.9,6.0,14.3,20.7,40.6,86.3,0.47190000000000004,11.5,28.9,0.40140000000000003,17.3,22.4,0.7722999999999999,10.8,43.2,24.4,8.7,5.6,14.7,20.7,107.02000000000001,120.0
61.5,0.0,0.3,0.0,0.3,107.9,112.0,39.0,83.6,0.46530000000000005,9.0,24.4,0.37079999999999996,20.9,26.2,0.7952,9.7,41.0,21.2,9.1,5.6,14.7,20.5,42.0,87.5,0.48149999999999993,11.0,28.2,0.3921,17.0,21.8,0.7808999999999999,10.5,42.1,24.7,8.6,5.5,14.6,21.9,106.97999999999999,121.0
62.5,0.0,0.4,0.0,0.4,107.7,108.9,38.8,82.5,0.47000000000000003,9.3,24.3,0.3842,20.8,26.2,0.7907,9.7,41.7,21.8,8.8,5.6,14.9,20.7,41.5,87.9,0.4734,9.5,26.9,0.36540000000000006,16.4,21.7,0.7534999999999998,10.7,41.8,23.7,8.3,5.4,13.7,21.9,107.01000000000002,117.0
63.5,0.0,0.4,0.0,0.3,107.2,109.6,39.4,83.3,0.47220000000000006,9.0,24.1,0.3759,19.4,24.7,0.7805000000000002,9.3,40.3,22.5,9.4,5.8,14.2,20.3,41.6,87.6,0.47620000000000007,10.4,26.9,0.39180000000000004,16.0,21.4,0.7482,11.1,42.3,24.5,8.6,5.0,14.2,21.4,107.43000000000002,122.0
64.5,0.0,0.4,0.0,0.4,107.3,109.0,39.1,82.3,0.4741000000000001,9.4,24.1,0.39189999999999997,19.7,25.0,0.7814,9.3,40.3,23.5,9.6,6.3,14.1,20.8,40.4,85.4,0.4744,10.6,27.5,0.39180000000000004,17.6,22.8,0.766,10.8,41.7,24.6,8.5,4.7,14.6,21.5,107.71,117.0
65.5,0.0,0.5,0.0,0.4,108.6,110.7,40.1,83.4,0.47970000000000007,9.2,24.6,0.3792,19.2,24.2,0.7907,9.3,39.5,24.1,9.7,6.1,14.0,21.1,40.5,85.3,0.4760999999999999,11.4,29.3,0.39630000000000004,18.3,23.3,0.7785,11.1,41.9,24.0,8.0,4.7,14.8,21.0,108.05,120.0
66.5,0.0,0.4,0.0,0.4,111.9,112.4,42.3,85.2,0.4962,9.2,24.8,0.3766999999999999,18.1,23.1,0.7792,9.5,39.3,25.8,10.0,6.3,14.1,21.1,40.8,84.4,0.48419999999999996,12.0,29.4,0.41530000000000006,18.8,24.0,0.7771000000000001,10.5,40.9,24.0,8.3,5.0,15.8,20.6,108.30999999999999,118.0
67.5,0.0,0.5,0.0,0.5,114.1,112.6,43.5,85.8,0.5073,9.8,25.3,0.39069999999999994,17.3,21.8,0.7905999999999999,8.8,38.6,27.0,9.9,5.7,13.1,20.7,40.7,84.8,0.481,12.6,30.4,0.42400000000000004,18.6,23.3,0.7917000000000002,10.9,41.2,24.2,7.4,4.8,15.8,20.4,108.63000000000002,106.0
68.5,0.0,0.5,0.0,0.5,112.9,111.9,43.0,84.9,0.5066,9.7,25.7,0.3805,17.2,21.4,0.7991999999999999,8.1,38.5,27.0,9.0,5.9,12.8,20.1,40.9,87.0,0.4699,11.6,29.3,0.3975,18.5,23.2,0.7909,12.3,43.3,23.2,7.4,4.1,14.4,19.7,108.66,98.0
69.5,0.0,0.5,0.0,0.5,113.8,113.2,43.4,85.6,0.5077,9.6,25.7,0.37620000000000003,17.4,22.1,0.7812999999999999,8.1,39.0,27.9,9.4,6.3,12.8,19.9,41.6,87.9,0.4734999999999999,12.1,30.4,0.39230000000000004,17.9,22.9,0.7703,12.3,43.7,23.7,6.9,4.0,14.3,20.5,108.86000000000001,116.0
