Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
31.5,0.0,0.4,0.0,0.4,104.8,105.9,38.7,83.4,0.46509999999999996,11.4,29.6,0.3851,16.0,20.9,0.7750999999999999,10.1,39.9,26.8,8.1,4.9,14.0,18.3,40.5,85.3,0.47570000000000007,11.0,28.3,0.3851,13.9,18.1,0.772,11.1,41.2,24.0,8.4,5.8,15.0,21.0,107.34,103.0
32.5,0.0,0.4,0.0,0.4,103.7,104.0,38.0,82.9,0.4598,10.8,29.1,0.373,16.9,22.1,0.7667999999999999,10.8,40.2,26.0,8.4,4.8,14.6,18.8,39.6,84.4,0.4705000000000001,9.7,26.7,0.3643,15.1,19.7,0.7751,11.6,42.2,22.9,8.6,6.0,15.8,21.4,107.4,89.0
33.5,0.0,0.5,0.0,0.4,103.5,104.5,37.8,84.2,0.4502,10.5,28.6,0.36829999999999996,17.4,22.0,0.7892999999999999,11.2,40.7,24.6,8.5,4.7,14.6,19.2,39.8,83.4,0.4787,9.7,26.7,0.3643,15.2,19.9,0.7704000000000001,10.8,42.0,23.3,8.7,6.2,15.8,21.1,107.29,113.0
34.5,0.0,0.5,0.0,0.4,105.4,108.1,38.5,85.9,0.44959999999999994,10.5,28.9,0.3649,17.9,22.7,0.7844,11.5,40.9,24.1,7.8,4.6,14.4,18.9,41.0,84.2,0.4883,10.1,27.8,0.36069999999999997,16.0,20.7,0.7797999999999999,10.4,42.6,24.4,8.8,6.2,15.5,21.2,106.99000000000001,107.0
35.5,0.0,0.6,0.0,0.3,105.1,108.5,38.5,87.2,0.4434,10.7,30.4,0.3554999999999999,17.4,22.5,0.7728999999999999,12.4,42.6,23.6,7.9,4.8,14.6,19.2,41.2,84.8,0.48739999999999994,10.3,27.1,0.38269999999999993,15.8,21.1,0.7641000000000001,11.0,43.1,24.1,8.9,6.5,15.2,20.9,107.34,110.0
36.5,0.0,0.7,0.0,0.4,106.6,107.7,39.0,87.1,0.4502,11.1,30.2,0.37229999999999996,17.5,22.3,0.7878999999999999,11.9,42.7,23.4,8.0,4.6,14.9,19.8,41.0,86.1,0.4786,10.5,28.7,0.3737,15.2,21.2,0.7293999999999999,11.6,43.4,24.9,9.7,6.6,15.5,20.9,107.61000000000001,105.0
37.5,0.0,0.6,0.0,0.4,105.4,106.7,38.3,86.6,0.4447,10.7,29.8,0.3647,18.1,23.2,0.7824,12.0,44.6,22.7,7.4,4.6,15.2,19.9,40.6,86.6,0.47090000000000004,10.5,29.6,0.3599,15.0,20.7,0.7335,11.4,43.7,25.4,9.4,6.2,15.0,21.5,107.94000000000001,102.0
38.5,0.0,0.6,0.0,0.4,104.4,105.9,38.1,87.7,0.4351999999999999,10.6,29.9,0.35900000000000004,17.6,22.4,0.7935,12.5,45.8,22.1,7.7,4.6,15.2,20.3,40.0,86.8,0.4628,10.4,28.5,0.369,15.5,21.2,0.7384999999999999,11.5,44.4,24.7,9.8,6.4,14.9,21.1,107.53,94.0
39.5,0.0,0.6,0.0,0.4,102.5,105.3,37.7,87.2,0.4332,10.5,30.2,0.35429999999999995,16.6,20.8,0.8013999999999999,12.1,44.8,22.5,7.5,4.2,15.1,20.4,40.0,86.7,0.4633999999999999,10.5,28.8,0.3685,14.8,20.5,0.73,11.5,44.7,25.0,9.7,6.5,14.8,20.7,107.49000000000001,97.0
40.5,0.0,0.5,0.0,0.4,102.4,105.5,37.4,87.6,0.42800000000000005,10.7,32.6,0.3397,16.9,21.1,0.806,11.6,44.5,23.1,7.4,3.9,14.6,21.0,39.4,84.2,0.46959999999999996,10.6,28.3,0.37720000000000004,16.1,21.8,0.7455,10.0,44.4,25.9,9.6,5.1,15.3,20.8,108.02000000000001,104.0
