Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
42.5,0.0,0.4,0.0,0.6,115.6,109.7,44.5,90.7,0.4908,11.8,31.1,0.37289999999999995,14.8,18.9,0.7837999999999999,12.3,46.5,27.6,6.1,3.6,11.7,20.1,39.8,85.0,0.4675000000000001,12.3,33.4,0.35229999999999995,17.8,23.2,0.757,9.0,39.6,26.0,6.2,4.9,11.3,19.9,110.85,126.0
43.5,0.0,0.3,0.0,0.7,116.9,108.2,44.9,90.8,0.49460000000000004,11.9,30.6,0.3821,15.2,19.7,0.774,12.0,47.0,27.7,5.8,3.7,11.3,20.1,39.8,86.5,0.4593,11.5,32.3,0.3444,17.1,22.5,0.7516999999999999,9.7,40.3,26.1,6.1,4.8,11.0,20.0,110.73000000000002,95.0
44.5,0.0,0.3,0.0,0.7,116.1,107.5,44.5,90.5,0.4915,11.8,31.5,0.371,15.3,19.4,0.7963,11.4,45.7,26.2,6.6,3.7,11.2,19.9,39.5,86.0,0.4584,11.6,32.4,0.3467,16.9,21.9,0.7601,9.7,40.7,26.3,5.7,4.7,12.3,20.4,110.83000000000001,105.0
45.5,0.0,0.4,0.0,0.7,114.5,107.4,43.7,89.5,0.48819999999999997,11.6,31.7,0.36169999999999997,15.5,20.0,0.7826000000000001,10.5,44.7,26.4,6.9,3.6,11.2,19.3,39.4,86.2,0.4563,12.5,33.6,0.3634,16.1,20.6,0.7678,9.7,41.7,26.9,5.7,4.5,12.5,20.8,110.99000000000001,136.0
46.5,0.0,0.3,0.0,0.8,118.8,109.4,45.4,88.9,0.5118,12.0,31.7,0.37459999999999993,16.0,20.1,0.8013999999999999,10.2,43.3,27.6,6.9,3.4,10.5,18.8,40.1,85.5,0.46790000000000004,13.3,35.4,0.369,15.9,20.2,0.772,9.4,39.8,26.3,5.2,3.9,12.6,21.3,110.58,107.0
47.5,0.0,0.4,0.0,0.8,117.9,108.7,45.1,89.7,0.5034000000000001,12.4,32.8,0.3731,15.3,19.5,0.7878000000000001,11.3,44.6,28.4,6.7,4.1,10.4,18.4,40.3,85.6,0.46959999999999996,13.2,35.4,0.3661,14.9,19.6,0.7453000000000001,9.4,40.0,26.5,5.3,4.2,12.5,20.6,110.85,103.0
48.5,0.0,0.5,0.0,0.8,117.1,107.4,45.0,89.7,0.5023,11.9,32.2,0.364,15.2,20.1,0.7609999999999999,11.4,44.2,28.2,7.3,4.1,10.9,19.1,39.4,84.9,0.4641,12.7,35.2,0.3555,15.9,20.6,0.7602999999999999,9.8,40.3,25.9,5.5,4.6,13.5,20.6,110.85999999999999,130.0
49.5,0.0,0.6,0.0,0.7,116.6,110.4,45.0,90.0,0.5006999999999999,11.2,31.7,0.3511000000000001,15.4,20.2,0.767,11.3,44.5,28.0,7.4,4.7,11.5,20.1,39.6,84.6,0.46790000000000004,13.6,35.8,0.3757,17.6,22.8,0.7694,8.7,39.8,26.8,6.1,4.8,13.6,20.7,110.47,110.0
50.5,0.0,0.7,0.0,0.6,115.2,111.9,44.6,90.5,0.4934,10.3,30.6,0.3337,15.7,20.4,0.7775000000000001,10.9,44.2,28.2,7.2,4.8,11.6,19.5,40.0,85.2,0.46929999999999994,13.6,35.1,0.38670000000000004,18.3,23.4,0.7754,8.9,41.2,27.1,6.3,5.2,14.1,20.4,109.69000000000001,103.0
51.5,0.0,0.6,0.0,0.7,114.7,109.2,44.2,90.6,0.48839999999999995,11.1,31.6,0.3473,15.2,19.7,0.7821,10.7,43.7,28.9,7.2,4.5,11.7,18.7,39.6,84.6,0.4676,12.6,33.8,0.37270000000000003,17.4,22.3,0.7675,8.4,41.9,26.6,6.6,5.0,14.4,20.0,109.87,120.0
52.5,0.0,0.6,0.0,0.7,113.5,111.5,44.0,91.1,0.48389999999999994,10.4,31.1,0.33140000000000003,15.1,19.3,0.7908000000000001,10.5,43.3,28.9,7.0,4.5,11.8,18.6,40.6,86.3,0.4707,13.0,34.0,0.38380000000000003,17.3,22.5,0.7573,9.2,42.8,27.6,7.4,4.4,14.1,19.8,109.53,114.0
53.5,0.0,0.7,0.0,0.7,112.3,110.9,43.4,92.0,0.47359999999999997,11.0,32.4,0.3359,14.5,18.9,0.7788999999999999,11.5,44.5,29.4,7.7,4.3,12.1,19.1,40.2,85.6,0.4694000000000001,12.6,34.5,0.36929999999999996,17.9,23.1,0.7619999999999999,8.8,42.9,26.6,7.4,4.4,14.4,19.5,109.64999999999998,123.0
