Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
31.5,0.0,0.5,0.0,0.1,97.7,108.4,37.1,85.6,0.43279999999999996,8.7,26.3,0.3179,14.8,19.6,0.7628,8.3,40.4,21.5,6.8,3.6,13.9,18.1,41.1,86.5,0.4758000000000001,11.7,28.0,0.4141,14.5,18.4,0.7975,9.1,46.1,24.9,7.9,5.2,13.1,19.2,107.87,111.0
32.5,0.0,0.5,0.0,0.1,99.9,109.8,38.2,85.4,0.4473,9.4,26.9,0.3385,14.1,18.8,0.7577999999999999,8.1,39.9,22.8,6.5,3.8,13.7,18.4,41.4,86.8,0.47750000000000004,12.3,28.3,0.43550000000000005,14.7,18.6,0.7995000000000001,9.6,45.7,25.2,7.8,4.7,12.7,18.9,107.45,95.0
33.5,0.0,0.5,0.0,0.1,98.4,107.9,37.2,85.8,0.4349,8.7,26.6,0.3197,15.3,20.5,0.7463,9.0,41.2,20.5,6.3,4.1,13.7,17.8,40.9,87.0,0.4701000000000001,11.5,27.5,0.42000000000000004,14.6,18.4,0.8014000000000001,9.7,46.9,23.6,7.8,5.1,12.8,19.8,107.41000000000001,98.0
34.5,0.0,0.5,0.0,0.1,98.7,108.9,37.0,86.1,0.4314,8.4,27.0,0.30579999999999996,16.3,20.9,0.7771999999999999,9.2,41.5,19.7,6.4,3.8,13.7,18.4,41.2,87.1,0.47300000000000003,11.8,28.3,0.41790000000000005,14.7,18.5,0.8023999999999999,10.0,46.9,23.6,7.4,4.8,13.5,19.8,107.05,127.0
35.5,0.0,0.5,0.0,0.1,102.6,112.5,38.7,87.5,0.44329999999999997,8.8,27.8,0.30910000000000004,16.4,21.2,0.7717,9.8,41.6,21.1,6.2,3.7,14.1,19.4,42.2,87.9,0.4800000000000001,12.5,29.9,0.4176,15.6,20.1,0.7867,10.8,46.9,24.3,7.8,4.1,13.8,20.4,107.6,99.0
36.5,0.0,0.5,0.0,0.1,101.5,112.5,38.2,86.9,0.4407,8.2,27.4,0.2955,16.9,21.7,0.7797000000000001,9.9,41.7,21.1,5.8,3.7,13.8,20.1,42.3,87.3,0.48460000000000003,11.7,29.1,0.40219999999999995,16.2,20.7,0.7918,10.6,46.8,24.3,7.3,4.0,12.9,20.9,107.76000000000002,103.0
37.5,0.0,0.5,0.0,0.1,102.4,112.3,38.6,87.0,0.4447,8.5,27.6,0.30460000000000004,16.7,21.2,0.7915000000000001,10.1,41.6,21.4,5.9,4.0,13.7,20.7,42.4,86.8,0.4889000000000001,11.0,27.8,0.3888999999999999,16.5,21.8,0.7628999999999999,10.8,46.4,23.2,7.1,4.1,13.2,20.7,107.63000000000002,119.0
38.5,0.0,0.6,0.0,0.1,104.6,113.7,39.1,86.5,0.45359999999999995,9.3,28.5,0.326,17.1,21.4,0.7997000000000001,10.3,41.6,23.0,5.9,4.1,13.8,20.9,43.5,87.7,0.4957,10.4,26.4,0.38059999999999994,16.3,21.3,0.7687999999999999,11.1,45.7,23.5,7.0,4.5,12.8,20.4,107.67,108.0
39.5,0.0,0.5,0.0,0.2,105.1,110.9,38.9,86.8,0.4497,9.6,29.0,0.33070000000000005,17.7,21.6,0.8245000000000001,11.4,43.9,23.7,5.6,4.8,14.2,20.2,43.1,88.9,0.4849,9.5,25.0,0.3711,15.2,20.0,0.7717999999999999,11.0,44.5,22.5,7.5,5.2,11.9,20.7,107.92,103.0
40.5,0.0,0.5,0.0,0.2,106.5,110.6,39.7,87.5,0.4556,9.6,29.2,0.3284,17.5,21.5,0.8189000000000002,11.3,43.9,24.8,6.0,4.9,13.9,20.4,42.8,88.3,0.4845,9.4,25.1,0.3672,15.6,21.0,0.7561,10.8,43.8,22.5,7.2,5.1,12.4,20.8,108.45,103.0
41.5,0.0,0.6,0.0,0.2,106.6,111.2,40.3,88.5,0.45719999999999994,9.1,28.7,0.3147,16.9,21.4,0.7877,11.7,43.5,24.6,5.7,5.5,13.1,20.6,43.0,88.1,0.4877999999999999,9.3,25.5,0.3577,15.9,21.0,0.7776000000000001,11.0,44.1,22.7,7.3,5.6,12.4,20.9,108.1,99.0
