Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
35.5,0.0,0.6,0.0,0.3,114.6,113.9,43.1,90.7,0.47700000000000004,10.9,28.4,0.3793,17.5,22.7,0.7571,11.0,45.2,25.5,7.3,5.2,12.5,23.4,40.3,88.2,0.4574,12.5,33.6,0.37429999999999997,20.8,27.2,0.7634000000000001,11.2,44.3,24.3,8.1,5.8,12.7,20.8,109.97,114.0
36.5,0.0,0.6,0.0,0.4,116.4,113.2,44.0,90.0,0.4920000000000001,10.2,26.5,0.3785,18.2,23.9,0.7496,10.4,45.4,25.6,7.4,5.1,12.9,23.0,40.0,86.9,0.46049999999999996,12.5,33.1,0.379,20.7,26.7,0.7771000000000001,9.6,42.2,24.9,8.0,6.1,12.7,21.0,110.07000000000002,140.0
37.5,0.0,0.5,0.0,0.5,118.9,113.3,44.3,89.2,0.5001,9.5,25.2,0.37470000000000003,20.8,26.3,0.7752000000000001,10.8,45.7,26.1,7.5,5.1,13.0,22.9,39.9,87.2,0.45760000000000006,12.6,32.8,0.3863,20.9,26.7,0.7838,9.6,40.5,25.0,7.6,6.1,12.6,22.2,111.25,106.0
38.5,0.0,0.5,0.0,0.5,119.1,113.1,43.9,87.7,0.503,9.2,24.9,0.3659,22.1,27.1,0.8127000000000001,10.4,45.2,25.6,7.4,5.3,13.3,22.5,39.6,87.3,0.45389999999999997,12.9,33.5,0.3895,21.0,26.6,0.7910000000000001,10.3,40.7,24.5,7.6,6.2,12.7,22.5,111.58000000000001,121.0
39.5,0.0,0.5,0.0,0.6,119.5,112.6,44.1,88.8,0.5,9.4,24.8,0.3748,21.9,27.1,0.8055999999999999,10.7,44.3,25.8,7.6,5.1,12.7,21.5,39.5,85.9,0.4596,13.3,34.0,0.39430000000000004,20.3,25.7,0.7891000000000001,9.9,40.7,25.3,7.1,6.5,13.4,22.5,111.53000000000002,140.0
40.5,0.0,0.5,0.0,0.6,121.6,115.1,44.6,89.6,0.5013,10.1,25.8,0.38180000000000003,22.3,27.4,0.8107,10.7,45.3,26.9,7.8,5.4,12.7,21.1,40.5,88.0,0.4594999999999999,14.5,35.4,0.409,19.6,25.0,0.7855000000000001,10.1,41.8,26.3,7.6,5.7,13.2,22.4,111.37,112.0
41.5,0.0,0.6,0.0,0.5,121.4,116.7,44.3,88.4,0.5043,10.5,26.0,0.3964,22.3,27.4,0.8107,9.4,44.5,27.0,7.5,5.6,12.8,20.7,41.6,90.5,0.45870000000000005,14.1,35.6,0.39449999999999996,19.4,24.3,0.7966,10.8,43.2,27.4,7.7,5.4,12.2,22.4,111.31000000000002,105.0
42.5,0.0,0.7,0.0,0.6,121.5,114.4,44.1,86.6,0.5124,10.5,25.8,0.39890000000000003,22.8,28.3,0.8033999999999999,9.3,45.0,26.4,7.6,5.8,13.3,20.1,41.4,91.2,0.453,13.4,34.5,0.38539999999999996,18.2,23.2,0.7767999999999999,11.0,42.8,27.4,7.8,4.8,12.1,22.3,111.1,94.0
43.5,0.0,0.7,0.0,0.5,118.6,112.8,43.8,87.0,0.5069,9.7,25.5,0.3702,21.3,27.1,0.7573,9.0,45.5,25.6,7.6,6.5,13.0,19.8,40.7,90.8,0.44719999999999993,13.8,35.6,0.3866,17.6,22.8,0.7626000000000001,10.7,43.8,26.9,7.3,4.2,12.3,22.0,110.73999999999998,116.0
44.5,0.0,0.7,0.0,0.5,118.1,112.4,44.1,88.4,0.5025000000000001,9.7,26.8,0.35450000000000004,20.2,25.6,0.7535999999999998,8.8,45.6,27.1,7.6,6.6,13.0,19.4,41.0,91.6,0.4462,13.6,35.7,0.3788,16.8,22.3,0.7363999999999999,10.9,45.2,27.5,7.4,3.9,12.7,21.2,110.49000000000001,114.0
